timestamp,symbol,price,volume,support,resistance,setup,entry,target,grade,score,trade_status
2026-08-26 22:34:15,OPEN,3.4100000858306885,58575400.86666667,3.380000114440918,3.75,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,7,"Triggered, Target Not Reached"
2026-08-26 22:34:15,LCID,4.949999809265137,17405221.833333332,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.400000095367432,5.53000020980835,A+,8,waiting
2026-08-26 22:34:15,NOK,10.40999984741211,95416027.51666667,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-26 22:34:15,AMC,2.609999895095825,42305968.416666664,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-26 22:34:15,F,13.899999618530273,50671752.43333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-26 22:37:04,JBLU,4.989999771118164,30172039.216666665,4.769999980926514,5.21999979019165,DAILY MACD BULLISH RECOVERY,5.230000019073486,5.300000190734863,A,7,waiting
2026-08-26 22:37:04,DNUT,3.440000057220459,2957063.35,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-26 22:37:04,SOFI,18.84000015258789,73919775.91666667,17.93000030517578,18.860000610351562,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-26 22:37:04,PLUG,2.1700000762939453,57336836.56666667,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-26 22:37:04,SIRI,28.510000228881836,4827205.2,28.190000534057617,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.820499420166016,29.40999984741211,A+,8,waiting
2026-08-26 22:37:04,OPEN,3.4100000858306885,58575400.86666667,3.380000114440918,3.75,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,7,"Triggered, Target Not Reached"
2026-08-26 22:37:04,LCID,4.949999809265137,17405221.833333332,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.400000095367432,5.53000020980835,A+,8,waiting
2026-08-26 22:37:04,NOK,10.40999984741211,95416027.51666667,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-26 22:37:04,AMC,2.609999895095825,42305968.416666664,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-26 22:37:04,F,13.899999618530273,50671752.43333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 09:05:06,JBLU,4.989999771118164,30172593.333333332,4.769999980926514,5.21999979019165,DAILY MACD BULLISH RECOVERY,5.230000019073486,5.300000190734863,A,7,waiting
2026-08-27 09:05:06,DNUT,3.440000057220459,2957065.0,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 09:05:06,SOFI,18.84000015258789,73924473.33333333,17.93000030517578,18.860000610351562,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 09:05:06,PLUG,2.1700000762939453,57348393.333333336,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 09:05:06,SIRI,28.510000228881836,4827223.333333333,28.190000534057617,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.81999969482422,29.40999984741211,A+,8,waiting
2026-08-27 09:05:06,OPEN,3.4100000858306885,58580756.666666664,3.380000114440918,3.75,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,7,"Triggered, Target Not Reached"
2026-08-27 09:05:06,LCID,4.949999809265137,17406515.0,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.400000095367432,5.53000020980835,A+,8,waiting
2026-08-27 09:05:06,NOK,10.40999984741211,95422523.33333333,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 09:05:06,AMC,2.609999895095825,42307138.333333336,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 09:05:06,F,13.899999618530273,50672466.666666664,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 09:07:14,JBLU,4.989999771118164,30172593.333333332,4.769999980926514,5.21999979019165,DAILY MACD BULLISH RECOVERY,5.230000019073486,5.300000190734863,A,7,waiting
2026-08-27 09:07:14,DNUT,3.440000057220459,2957065.0,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 09:07:14,SOFI,18.84000015258789,73924473.33333333,17.93000030517578,18.860000610351562,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 09:07:14,PLUG,2.1700000762939453,57348393.333333336,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 09:07:14,SIRI,28.510000228881836,4827223.333333333,28.190000534057617,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.81999969482422,29.40999984741211,A+,8,waiting
2026-08-27 09:07:14,OPEN,3.4100000858306885,58580756.666666664,3.380000114440918,3.75,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,7,"Triggered, Target Not Reached"
2026-08-27 09:07:14,LCID,4.949999809265137,17406515.0,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.400000095367432,5.53000020980835,A+,8,waiting
2026-08-27 09:07:14,NOK,10.40999984741211,95422523.33333333,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 09:07:14,AMC,2.609999895095825,42307138.333333336,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 09:07:14,F,13.899999618530273,50672466.666666664,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 09:19:41,JBLU,4.989999771118164,30172593.333333332,4.769999980926514,5.21999979019165,DAILY MACD BULLISH RECOVERY,5.230000019073486,5.300000190734863,A,7,waiting
2026-08-27 09:19:41,DNUT,3.440000057220459,2957065.0,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 09:19:41,SOFI,18.84000015258789,73924473.33333333,17.93000030517578,18.860000610351562,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 09:19:41,PLUG,2.1700000762939453,57348393.333333336,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 09:19:41,SIRI,28.510000228881836,4827223.333333333,28.190000534057617,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.81999969482422,29.40999984741211,A+,8,waiting
2026-08-27 09:19:41,OPEN,3.4100000858306885,58580756.666666664,3.380000114440918,3.75,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,7,"Triggered, Target Not Reached"
2026-08-27 09:19:41,LCID,4.949999809265137,17406515.0,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.400000095367432,5.53000020980835,A+,8,waiting
2026-08-27 09:19:41,NOK,10.40999984741211,95422523.33333333,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 09:19:41,AMC,2.609999895095825,42307138.333333336,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 09:19:41,F,13.899999618530273,50672466.666666664,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 09:34:03,JBLU,4.982399940490723,29784641.916666668,4.769999980926514,5.300000190734863,DAILY MACD BULLISH RECOVERY,5.0,5.300000190734863,A+,9,waiting
2026-08-27 09:34:03,DNUT,3.3608999252319336,2927084.4,3.2799999713897705,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 09:34:03,SOFI,18.7450008392334,72676800.1,17.93000030517578,18.795000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 09:34:03,PLUG,2.2200000286102295,56042731.85,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 09:34:03,SIRI,28.420000076293945,4760497.35,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.42099952697754,28.770000457763672,A+,9,waiting
2026-08-27 09:34:03,OPEN,3.4100000858306885,57654094.31666667,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 09:34:03,LCID,4.940000057220459,17203420.4,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.53000020980835,A+,9,waiting
2026-08-27 09:34:03,NOK,10.625,93223461.46666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 09:34:03,AMC,2.619999885559082,41534105.6,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 09:34:03,F,13.949999809265137,49472707.666666664,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 09:38:21,JBLU,4.940000057220459,29791821.35,4.769999980926514,5.300000190734863,DAILY MACD BULLISH RECOVERY,5.0,5.300000190734863,A+,9,waiting
2026-08-27 09:38:21,DNUT,3.375,2927506.816666667,3.2799999713897705,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 09:38:21,SOFI,18.975000381469727,72688353.25,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 09:38:21,PLUG,2.240000009536743,56058701.833333336,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 09:38:21,SIRI,28.479999542236328,4760953.45,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.520000457763672,28.770000457763672,NO TRADE,7,waiting
2026-08-27 09:38:21,OPEN,3.444999933242798,57661343.483333334,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 09:38:21,LCID,4.945000171661377,17204630.25,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.53000020980835,A+,9,waiting
2026-08-27 09:38:21,NOK,10.614999771118164,93233765.76666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 09:38:21,AMC,2.619999885559082,41538783.36666667,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 09:38:21,F,13.977899551391602,49483262.4,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.0,14.180000305175781,A+,9,waiting
2026-08-27 10:50:59,JBLU,5.010000228881836,29874829.083333332,4.769999980926514,5.300000190734863,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,9,waiting
2026-08-27 10:50:59,DNUT,3.4600000381469727,2935131.1666666665,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 10:50:59,SOFI,19.239900588989258,72889136.25,17.93000030517578,19.739999771118164,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 10:50:59,PLUG,2.259999990463257,56311381.0,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 10:50:59,SIRI,28.709999084472656,4765924.45,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.709999084472656,28.770000457763672,NO TRADE,7,waiting
2026-08-27 10:50:59,OPEN,3.4000000953674316,57724462.666666664,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 10:50:59,LCID,5.0295000076293945,17239218.9,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.050000190734863,5.53000020980835,A+,9,waiting
2026-08-27 10:50:59,NOK,10.415300369262695,93474717.35,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 10:50:59,AMC,2.680000066757202,41625358.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 10:50:59,F,14.03499984741211,49626878.7,14.020000457763672,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 10:59:25,JBLU,5.0100998878479,29880315.3,4.769999980926514,5.300000190734863,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,9,waiting
2026-08-27 10:59:25,DNUT,3.450000047683716,2936274.9,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 10:59:25,SOFI,19.385400772094727,72904284.76666667,17.93000030517578,19.739999771118164,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 10:59:25,PLUG,2.265000104904175,56326416.6,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 10:59:25,SIRI,28.68000030517578,4766219.083333333,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.729999542236328,28.770000457763672,NO TRADE,7,waiting
2026-08-27 10:59:25,OPEN,3.4000000953674316,57733131.61666667,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 10:59:25,LCID,5.034999847412109,17240691.85,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.050000190734863,5.53000020980835,A+,9,waiting
2026-08-27 10:59:25,NOK,10.395000457763672,93493561.3,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 10:59:25,AMC,2.6700000762939453,41633028.31666667,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 10:59:25,F,14.015000343322754,49636937.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 11:04:45,JBLU,5.0071001052856445,29885668.333333332,4.769999980926514,5.300000190734863,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,9,waiting
2026-08-27 11:04:45,DNUT,3.4549999237060547,2937084.05,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 11:04:45,SOFI,19.345199584960938,72912125.41666667,17.93000030517578,19.739999771118164,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 11:04:45,PLUG,2.2600998878479004,56332005.28333333,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 11:04:45,SIRI,28.684999465942383,4766583.233333333,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.729999542236328,28.770000457763672,NO TRADE,7,waiting
2026-08-27 11:04:45,OPEN,3.4000000953674316,57737819.3,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 11:04:45,LCID,5.03000020980835,17242548.683333334,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.050000190734863,5.53000020980835,A+,9,waiting
2026-08-27 11:04:45,NOK,10.414999961853027,93520558.8,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 11:04:45,AMC,2.6700000762939453,41638723.766666666,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 11:04:45,F,14.024999618530273,49644377.833333336,14.020000457763672,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 13:04:39,JBLU,4.941800117492676,29959110.716666665,4.769999980926514,5.300000190734863,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,9,waiting
2026-08-27 13:04:39,DNUT,3.444999933242798,2942581.7333333334,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 13:04:39,SOFI,19.20680046081543,73025313.9,17.93000030517578,19.739999771118164,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 13:04:39,PLUG,2.2660000324249268,56483956.483333334,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 13:04:39,SIRI,28.4950008392334,4771760.45,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 13:04:39,OPEN,3.4100000858306885,57832857.03333333,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 13:04:39,LCID,5.295000076293945,17561972.483333334,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 13:04:39,NOK,10.625,93944663.88333334,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 13:04:39,AMC,2.6700000762939453,41690963.55,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 13:04:39,F,14.039999961853027,49792763.05,14.020000457763672,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 13:16:09,JBLU,4.909999847412109,29967615.466666665,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 13:16:09,DNUT,3.434999942779541,2942826.033333333,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 13:16:09,SOFI,19.19499969482422,73034846.08333333,17.93000030517578,19.739999771118164,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 13:16:09,PLUG,2.259999990463257,56495821.71666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 13:16:09,SIRI,28.440000534057617,4772006.15,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 13:16:09,OPEN,3.4100000858306885,57835807.68333333,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 13:16:09,LCID,5.224999904632568,17573038.633333333,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 13:16:09,NOK,10.622699737548828,93978972.3,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 13:16:09,AMC,2.6700000762939453,41693781.35,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 13:16:09,F,14.015000343322754,49804524.96666667,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 13:42:07,JBLU,4.920000076293945,29984557.366666667,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 13:42:07,DNUT,3.434999942779541,2943827.466666667,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 13:42:07,SOFI,19.170000076293945,73059753.66666667,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 13:42:07,PLUG,2.255000114440918,56513537.983333334,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 13:42:07,SIRI,28.545000076293945,4773889.466666667,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 13:42:07,OPEN,3.4049999713897705,57846055.68333333,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 13:42:07,LCID,5.164999961853027,17588204.55,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 13:42:07,NOK,10.654999732971191,94019829.21666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 13:42:07,AMC,2.6649999618530273,41714356.05,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 13:42:07,F,13.989999771118164,49822659.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 14:05:06,JBLU,4.889999866485596,30006754.666666668,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 14:05:06,DNUT,3.4200000762939453,2945229.45,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 14:05:06,SOFI,19.094999313354492,73076953.28333333,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 14:05:06,PLUG,2.244999885559082,56532781.733333334,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 14:05:06,SIRI,28.565000534057617,4774744.366666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 14:05:06,OPEN,3.4000000953674316,57864407.983333334,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 14:05:06,LCID,5.170000076293945,17593981.7,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 14:05:06,NOK,10.5649995803833,94063161.96666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 14:05:06,AMC,2.6600000858306885,41727737.833333336,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 14:05:06,F,13.938199996948242,49846130.95,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 14:09:25,JBLU,4.885000228881836,30008229.366666667,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 14:09:25,DNUT,3.424999952316284,2945468.3,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 14:09:25,SOFI,19.104999542236328,73079592.06666666,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 14:09:25,PLUG,2.2530999183654785,56543041.8,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 14:09:25,SIRI,28.594999313354492,4775056.75,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 14:09:25,OPEN,3.4000000953674316,57866320.7,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 14:09:25,LCID,5.173399925231934,17595110.133333333,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 14:09:25,NOK,10.5600004196167,94069324.76666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 14:09:25,AMC,2.6700000762939453,41730891.9,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 14:09:25,F,13.9399995803833,49850226.56666667,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 14:13:17,JBLU,4.900000095367432,30011637.016666666,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
